episode,reward,epsilon,steps,loss
49,-132.86831908486013,0.8539337950464257,98,0.0
50,-163.482293180975,0.8512540157296044,87,0.0
51,-158.2120389515704,0.8485831690105057,80,0.0
52,-103.65428915555526,0.845921225113804,99,0.0
53,-90.9497268904901,0.8432681543634246,86,0.0
54,-170.31035323696574,0.8406239271822132,118,0.0
55,-132.26609566565963,0.8379885140916059,91,0.0
56,-137.9322758254949,0.8353618857113005,121,0.0
57,-243.46304560472964,0.8327440127589295,102,0.0
58,-146.1063628491593,0.8301348660497331,85,0.0
59,-236.1122394058691,0.8275344164962339,117,0.0
60,-283.9283175643641,0.8249426351079132,123,0.0
61,-202.80327579323747,0.8223594929908868,121,0.0
62,-425.10250962868736,0.8197849613475839,93,0.0
63,-210.84060649607946,0.8172190114764253,107,0.0
64,-120.54425101267111,0.8146616147715039,92,0.0
65,-287.49642629946493,0.8121127427222655,63,0.0
66,-116.84728656985692,0.8095723669131913,81,0.0
67,-125.43498977777503,0.8070404590234808,65,0.0
68,-75.17069191679977,0.8045169908267358,67,0.0
69,-185.90156626747626,0.8020019341906467,71,0.0
70,-149.12981576461883,0.7994952610766779,90,0.0
71,-88.7984721256394,0.7969969435397556,66,0.0
72,-172.52265509522954,0.7945069537279564,66,0.0
73,-326.9860479390976,0.7920252638821966,100,0.0
74,-241.57338774364842,0.7895518463359227,62,0.0
75,-221.9656694620624,0.787086673514803,58,0.0
76,-320.81871445705974,0.7846297179364203,66,0.0
77,-337.73479910452335,0.7821809522099656,94,0.0
78,-283.062212761776,0.7797403490359324,112,0.0
79,-97.69531242626834,0.7773078812058126,77,0.0
80,-129.17057452962155,0.7748835216017933,101,0.0
81,-76.34162987135113,0.772467243196454,58,0.0
82,-102.2745221901972,0.7700590190524658,64,0.0
83,-56.778184815886185,0.7676588223222909,66,0.0
84,-332.5578030081424,0.7652666262478832,106,0.0
85,-301.2764140426126,0.7628824041603903,80,0.0
86,-123.47885127067575,0.7605061294798557,83,0.0
87,-127.7862011764351,0.7581377757149229,64,0.0
88,-77.11854416465164,0.7557773164625399,62,0.0
89,-110.33740008885704,0.7534247254076647,57,0.0
90,-91.21269543350773,0.7510799763229725,75,0.0
91,-206.99680926460056,0.7487430430685627,83,0.0
92,-251.92031219024358,0.7464138995916675,80,0.0
93,-314.5095690821246,0.7440925199263619,64,0.0
94,-433.36228848599603,0.741778878193274,82,0.0
95,-145.90588706117023,0.7394729485992965,71,0.0
96,-477.0905025724479,0.7371747054372988,90,0.0
97,-135.16456701909232,0.7348841230858412,86,0.0
98,-236.86664576812717,0.7326011760088884,62,0.0
99,-240.44315774379885,0.7303258387555255,90,0.0
100,-109.0046113147252,0.7280580859596737,87,0.0
101,-339.5551396890696,0.7257978923398081,80,0.0
102,-232.51025130960522,0.7235452326986753,77,0.0
103,-360.44096457176363,0.7213000819230131,97,0.0
104,-128.05394647578703,0.7190624149832697,83,0.0
105,-97.51270396376336,0.7168322069333255,76,0.0
106,-161.6418806010858,0.7146094329102144,111,0.0
107,-278.59059329087984,0.712394068133847,59,0.0
108,-5.118666327647517,0.7101860879067342,86,0.0
109,-318.51384702825027,0.7079854676137117,74,0.0
110,-101.72968697646628,0.705792182721666,64,0.0
111,-351.79754224891127,0.7036062087792604,99,0.0
112,-164.00683950987937,0.7014275214166629,97,0.0
113,-360.8954434593979,0.699256096345274,120,402.023193359375
114,-311.1380963502027,0.6970919093574564,136,315.959228515625
115,-215.67316776194417,0.6949349363262648,100,8.698372840881348
116,-360.85734570526927,0.6927851532051772,146,172.8156280517578
117,-327.63008262131757,0.6906425360278267,114,150.16078186035156
118,-216.45735147466007,0.688507060907734,106,159.8692169189453
119,-246.9274098890314,0.6863787040380415,88,191.51412963867188
120,-463.44062091426724,0.684257441691248,114,284.3705139160156
121,-197.61992298393957,0.6821432502189438,96,149.5076446533203
122,-45.958127105289066,0.6800361060515474,89,5.37056827545166
123,-449.0703619621731,0.6779359856980423,79,147.27647399902344
124,-82.82344630959422,0.6758428657457154,91,7.846568584442139
125,-238.35286381953054,0.6737567228598963,120,4.06893253326416
126,-65.28667266419347,0.6716775337836967,121,27.972373962402344
127,-351.80958280137736,0.669605275337751,75,4.5580267906188965
128,-286.5967817648359,0.6675399244199586,90,4.706503868103027
129,-249.51783793909868,0.6654814580052254,151,347.4723815917969
130,-66.25743785368198,0.663429853145208,200,137.383544921875
131,-207.30949638998572,0.6613850869680573,208,4.660360336303711
132,-93.96042521320148,0.6593471366781638,135,5.717906951904297
133,-158.96552833054682,0.6573159795559033,151,87.05664825439453
134,101.42939285535117,0.6552915929573836,500,79.87378692626953
135,-214.52905677381585,0.6532739543141923,111,94.9109878540039
136,-172.70019788279762,0.651263041133145,150,5.55333948135376
137,-43.37733941465531,0.6492588309960345,244,117.30249786376953
138,-300.909494679227,0.6472613015593811,229,67.05040740966797
139,-142.41119799044645,0.6452704305541832,154,4.890301704406738
140,-252.14701629584533,0.6432861957856693,137,60.83318328857422
141,-227.37026213730263,0.6413085751330504,158,145.25277709960938
142,-215.8890588307728,0.6393375465492735,184,40.11122512817383
143,-161.61718537953513,0.637373088060776,79,71.28031921386719
144,-222.07339250544706,0.6354151777672401,196,20.65651512145996
145,7.7482128509179375,0.6334637938413493,172,4.71052885055542
146,1.3731186851208435,0.6315189145285448,113,41.49493408203125
147,-304.60662303658637,0.629580518146783,236,7.375572681427002
148,-52.00431677729955,0.6276485830862937,114,61.888240814208984
149,-92.81635988381333,0.6257230878093394,99,3.7364296913146973
150,-143.85434553977342,0.6238040108499749,119,6.203164577484131
151,-50.04078645472145,0.6218913308138083,81,16.882410049438477
152,-114.60686422484916,0.6199850263777623,115,67.3664321899414
153,-89.56049087588723,0.6180850762898364,80,48.816192626953125
154,-163.26578267436687,0.6161914593688703,100,63.31222152709961
155,-114.39808721156139,0.6143041545043074,82,125.30311584472656
156,-81.46245521403834,0.6124231406559597,175,17.366741180419922
157,-133.09065855686396,0.6105483968537732,176,103.74505615234375
158,-95.00307518139928,0.6086799021975939,159,112.31858825683594
159,-190.44755827403182,0.6068176358569353,108,5.286203384399414
160,-85.488314202896,0.6049615770707455,112,140.63418579101562
161,-185.22161929099093,0.6031117051471764,101,3.393902540206909
162,-35.51924608257629,0.6012679994633524,129,9.785565376281738
163,-136.77523843461802,0.5994304394651412,124,3.3905017375946045
164,-135.60405385679206,0.5975990046669241,110,158.71751403808594
165,-154.51280501428545,0.5957736746513677,117,12.773249626159668
166,-164.1957303608092,0.5939544290691964,122,7.7158355712890625
167,-58.544080154838596,0.5921412476389657,154,39.47412872314453
168,23.019813054575053,0.5903341101468358,115,79.71650695800781
169,-224.41245070744043,0.5885329964463464,126,215.14987182617188
170,-263.6925963831587,0.5867378864581919,238,8.751119613647461
171,-86.80203956840205,0.584948760169998,105,8.315226554870605
172,-178.08380791458063,0.583165597636098,116,74.40135192871094
173,-69.51535601667126,0.581388378977311,131,12.444419860839844
174,-129.97362289136476,0.5796170843807199,141,41.600711822509766
175,-91.38480147684055,0.5778516940994508,118,8.795068740844727
176,-99.84968126740965,0.5760921884524527,150,2.246859073638916
177,-2.5415815918728697,0.5743385478242778,210,9.991191864013672
178,-174.9507077216542,0.5725907526648636,139,12.96031379699707
179,-73.00703468890342,0.570848783489314,112,13.099739074707031
180,-180.86322534886185,0.569112620877683,129,25.84233856201172
181,-63.453311393116294,0.5673822454747574,190,4.003371238708496
182,-78.289444417479,0.5656576379898415,171,3.630096673965454
183,28.86835803316228,0.563938779196542,186,22.808958053588867
184,-98.26473858021104,0.5622256499325535,101,9.608582496643066
185,-143.61430559130793,0.560518231099445,176,119.34650421142578
186,-158.72063597072446,0.5588165036624468,195,16.271533966064453
187,-253.28535180530073,0.5571204486502387,141,25.948974609375
188,-79.4936372127329,0.5554300471547379,108,21.940929412841797
189,-40.98338859784721,0.5537452803308888,159,14.398966789245605
190,63.53529673475124,0.5520661293964525,500,3.610760450363159
191,-113.31893628517105,0.5503925756317977,245,2.0354723930358887
192,-187.5606578438995,0.5487246003796916,105,4.064760208129883
193,-40.48153048524651,0.5470621850450926,177,50.217689514160156
194,-84.31200359819555,0.5454053110949423,173,2.9241881370544434
195,-136.34085633630673,0.5437539600579592,138,4.655519485473633
196,-103.79438239175235,0.5421081135244327,127,17.120807647705078
197,-25.951744725331707,0.5404677531460179,153,5.306853294372559
198,-128.63171898906907,0.5388328606355312,260,112.56946563720703
199,-55.166899014311504,0.5372034177667461,165,25.044326782226562
200,-147.32463556811035,0.5355794063741902,301,13.635444641113281
201,-68.89212277762769,0.5339608083529429,116,31.809486389160156
202,-72.26907663937799,0.5323476056584331,89,6.676375865936279
203,-88.9984270035661,0.5307397803062384,118,14.376144409179688
204,-97.85145642428398,0.5291373143718843,142,2.9193274974823
205,-33.06976119744584,0.5275401899906447,97,2.302093982696533
206,-82.23198541665624,0.5259483893573426,123,22.42550277709961
207,-42.4487357977784,0.5243618947261515,163,4.871211528778076
208,-57.75908606343327,0.5227806884103976,118,12.265036582946777
209,-155.38791029705482,0.5212047527823629,244,5.334087371826172
210,-30.97840903324348,0.5196340702730884,133,25.336984634399414
211,-195.2492330610543,0.5180686233721781,180,8.151573181152344
212,-48.21991565208362,0.5165083946276041,181,59.84805679321289
213,-263.97688231497244,0.5149533666455121,127,2.6590285301208496
214,-54.407637413930686,0.513403522090027,125,5.75357723236084
215,-104.62429727112695,0.5118588436830603,195,22.4904842376709
216,-100.3772193911934,0.5103193142041168,190,25.394521713256836
217,-92.0829649974383,0.508784916490103,141,2.710233688354492
218,-216.9292234008504,0.507255633435136,256,1.5403108596801758
219,73.56012807397067,0.5057314479903522,500,4.253969192504883
220,26.02473541888139,0.5042123431637177,259,15.488512992858887
221,-76.09735412325861,0.5026983020198386,119,2.187676429748535
222,-60.451422076248406,0.5011893076797724,286,30.5929012298584
223,21.965608250493208,0.49968534332083986,500,61.449520111083984
224,-16.330650027512064,0.49818639217643707,137,5.1972975730896
225,-65.02644633994049,0.49669243753584896,146,3.954977035522461
226,-28.525748006726275,0.4952034627440628,110,173.34222412109375
227,-150.66351571054923,0.49371945120158256,106,4.872919082641602
228,-50.74929418806467,0.49224038636424394,175,3.247347593307495
229,-22.156231494315193,0.4907662517430298,93,7.325954437255859
230,-52.69667121595059,0.4892970309038864,102,14.52446174621582
231,-34.083757644916474,0.4878327074675401,124,18.572179794311523
232,-97.32596092723703,0.48637326510931495,111,126.69837951660156
233,-20.966816681378816,0.48491868755895057,126,14.726531982421875
234,-89.90451148358478,0.4834689586004207,113,4.91495943069458
235,-31.42501277605389,0.48202406207175263,331,3.1183524131774902
236,100.36721674075264,0.4805839818648468,500,198.40591430664062
237,76.46951915794021,0.4791487019252973,500,28.515941619873047
238,-79.31879899713128,0.47771820625221295,146,16.16172981262207
239,-27.066131480381515,0.4762924788980389,153,49.800357818603516
240,46.402822115177884,0.47487150396837874,140,32.12432861328125
241,-40.195617530344194,0.4734552656218175,314,234.5074462890625
242,-20.290943969506912,0.47204374806974475,154,8.660348892211914
243,-99.60125905952084,0.4706369355761789,112,3.0569374561309814
244,-30.602526448799424,0.46923481245759163,171,4.275781631469727
245,-2.9761555351564084,0.467837363082733,136,20.91766357421875
246,-44.079548557932625,0.4664445718724572,139,4.57765531539917
247,-69.24659737938325,0.465056423299549,113,4.4436235427856445
248,-86.65127571488561,0.4636729018885505,157,2.2753994464874268
249,-152.81650302716008,0.46229399221558864,405,4.2237420082092285
250,-31.879028008898644,0.46091967890820335,228,2.8109867572784424
251,-21.039098508047317,0.459549946645176,156,93.88484191894531
252,-13.35285059770274,0.4581847801563588,231,2.695812940597534
253,-61.01313364177698,0.45682416422250427,145,6.430154800415039
254,-48.27381672648136,0.45546808367509595,227,4.663633346557617
255,-99.6747865859416,0.454116523396179,232,4.789731025695801
256,-56.80450548401076,0.4527694683181917,132,17.558406829833984
257,-40.28499720430659,0.4514269034237977,94,91.1465072631836
258,37.314475789801435,0.4500888137457184,500,8.410774230957031
259,-46.26230235881179,0.44875518436656603,293,6.577170372009277
260,-40.310198397192124,0.44742600041867747,326,19.063600540161133
261,-93.00139655472695,0.44610124708394855,79,142.1594696044922
262,-62.56525158615494,0.4447809095936687,118,4.777726650238037
263,32.443561284007586,0.4434649732283565,269,1.946608066558838
264,-103.4025218861457,0.4421534233175953,297,3.4560656547546387
265,-129.5159695963003,0.44084624523987,192,234.0747528076172
266,-43.60634554115702,0.43954342442240374,463,17.886564254760742
267,-51.38844268107763,0.4382449463409957,119,20.657289505004883
268,13.576649328726887,0.4369507965198591,170,8.235596656799316
269,-20.34019199938382,0.43566096053145953,143,11.51930046081543
270,-37.479133830909376,0.43437542399635465,156,43.42008972167969
271,-73.4764101781287,0.43309417258303345,146,9.899290084838867
272,-6.171198209312351,0.4318171920077567,148,42.19869613647461
273,17.16375473468301,0.4305444680343975,177,25.86640739440918
274,151.39974392435076,0.42927598647428283,500,43.0855598449707
275,-9.95695206534785,0.42801173318603525,151,7.187617301940918
276,22.459406641816827,0.42675169407541513,248,3.3495826721191406
277,-129.85270580048223,0.42549585509516374,478,12.976500511169434
278,-325.99407591600465,0.42424420224484655,272,78.62570190429688
279,106.07689747094417,0.42299672157069707,500,7.993931770324707
280,-27.60567722927638,0.4217533991654614,89,74.52474975585938
281,25.095889034343955,0.4205142211682432,500,93.18656158447266
282,-70.59516261136542,0.4192791737643491,139,2.885406017303467
283,-45.2221627658557,0.4180482431851346,200,11.684989929199219
284,-64.47515759215821,0.4168214157078508,191,41.387733459472656
285,-0.4028234154444119,0.4155986776554913,500,17.966232299804688
286,-43.30962822236525,0.41438001539663966,176,17.892547607421875
287,6.794986076979612,0.41316541534531753,135,6.215378761291504
288,-22.639093432938907,0.41195486396083314,209,81.55511474609375
289,-290.1001880237717,0.41074834774763036,213,48.122093200683594
290,27.032945649439853,0.40954585325513826,163,1.3817157745361328
291,85.12016936022485,0.40834736707762115,500,6.126229763031006
292,30.745587456404195,0.4071528758540291,270,43.609195709228516
293,-28.78864565293972,0.405962366267849,167,3.741360664367676
294,87.40944186715629,0.40477582504695614,500,2.687415838241577
295,112.36740355881163,0.40359323896346627,500,17.190082550048828
296,-250.56142663769864,0.40241459483358805,270,24.831172943115234
297,33.52881139409794,0.4012398795174761,117,34.10572814941406
298,21.393423877211056,0.40006907991908447,500,6.007235527038574
299,82.23090471384695,0.39890218298602087,500,12.22361946105957
300,79.72325950354218,0.3977391757094008,500,59.649295806884766
301,-74.46538964788208,0.3965800451237028,157,4.506872653961182
302,-68.78870073551444,0.3954247783066238,380,60.12948226928711
303,40.46536739203559,0.39427336237893507,500,18.584758758544922
304,60.32581419126983,0.3931257845043386,500,96.06537628173828
305,30.663416681764403,0.3919820318893241,98,12.269338607788086
306,59.68101669617476,0.39084209178302637,500,4.1537275314331055
307,65.20738534578913,0.3897059514770829,500,2.941073179244995
308,36.1016137166045,0.38857359830549265,500,4.030450820922852
309,102.38513694947436,0.38744501964447436,500,3.9272942543029785
310,-34.24413560919611,0.3863202029123261,273,1.8697900772094727
311,22.54018039181341,0.38519913556928503,500,2.7977540493011475
312,15.704744993904285,0.38408180511738743,143,5.061899185180664
313,-280.0575896994733,0.3829681991003295,440,65.96404266357422
314,-8.69473758519607,0.38185830510332835,500,5.629432678222656
315,-92.3380006650088,0.38075211075298393,356,16.555097579956055
316,-50.68362325545188,0.3796496037171406,190,29.732406616210938
317,-20.77751672351765,0.37855077170475016,314,7.356490135192871
318,-41.68871996163236,0.37745560246573434,295,7.235230445861816
319,92.46751973211384,0.37636408379084857,500,38.948211669921875
320,70.29261314653158,0.3752762035115457,500,3.3352389335632324
321,-24.514438699908254,0.3741919494998406,140,4.818033218383789
322,-16.29643289566496,0.37311130966817446,500,2.6298177242279053
323,17.04209528779002,0.37203427196928057,108,4.629202842712402
324,68.25421124600047,0.37096082439604966,500,4.391808986663818
325,21.60528957415741,0.3698909549813962,114,20.784767150878906
326,128.55911730078225,0.36882465179812485,500,14.103785514831543
327,-30.22355252445793,0.36776190295879774,351,6.4294562339782715
328,75.14722306418012,0.36670269661560173,500,4.125675678253174
329,124.33488936486333,0.3656470209602164,500,27.9500789642334
330,99.89332523841459,0.3645948642236823,500,10.869719505310059
331,-124.14660438525489,0.36354621467627,319,4.2828688621521
332,20.409243976043413,0.3625010606273491,155,40.72909164428711
333,60.9658591391634,0.36145939042525793,500,12.518157005310059
334,3.3091851025158405,0.36042119245717374,121,5.423630714416504
335,-49.249394400387544,0.35938645514898315,217,5.197820663452148
336,39.58885803714591,0.3583551669651532,500,3.3668460845947266
337,-19.251224239984893,0.35732731640860266,208,2.4815385341644287
338,105.17292076153561,0.35630289202057397,500,6.603384017944336
339,-77.68973688247013,0.3552818823805054,144,3.551860809326172
340,106.21470547551549,0.3542642761059037,500,2.3536014556884766
341,-12.103080983972376,0.35325006185221736,118,4.756683349609375
342,29.929998980265736,0.35223922831271,500,52.913570404052734
343,-66.75004403828646,0.3512317642183343,180,13.218304634094238
344,-8.311091236232159,0.3502276583376065,282,19.53321647644043
345,83.7142155410659,0.34922689947648117,500,65.462890625
346,50.05329395378912,0.3482294764782262,500,15.544052124023438
347,-70.1205072954381,0.3472353782232988,348,9.099958419799805
348,85.71601337388314,0.34624459362922116,500,29.555877685546875
349,12.22652181890875,0.3452571116504571,108,2.2723026275634766
350,55.03087030329703,0.3442729212782889,500,39.33512496948242
351,142.92790796391125,0.3432920115406946,500,4.673444747924805
352,-78.88622467860824,0.3423143715022256,99,18.497282028198242
353,68.03573238540727,0.34133999026388484,500,3.003530979156494
354,109.85102146595665,0.34036885696300523,500,3.1988978385925293
355,64.84086271170905,0.33940096077312853,500,14.781909942626953
356,-94.4978468086928,0.3384362909038848,345,15.143792152404785
357,-9.776917611769747,0.3374748366008718,242,2.076903820037842
358,172.24641177627535,0.33651658714553556,500,108.38267517089844
359,-60.61578222364016,0.33556153185505044,107,7.097641944885254
360,-4.914035883480025,0.3346096600822003,145,46.9751091003418
361,-21.08679008671956,0.3336609612152596,338,47.44728088378906
362,143.55933687293893,0.3327154246778754,500,13.379068374633789
363,100.22028735253961,0.33177303992894913,500,23.186931610107422
364,-6.919966933386407,0.3308337964625193,500,5.062197208404541
365,20.1091917022542,0.3298976838076442,500,1.821724534034729
366,84.819805814066,0.3289646915282854,500,2.2236409187316895
367,102.82899881013321,0.3280348092231911,500,38.7185173034668
368,44.60004501588997,0.32710802652578047,500,2.8018109798431396
369,50.37969817285665,0.3261843331040279,500,6.188790321350098
370,83.86740700931662,0.3252637186603478,500,28.297441482543945
371,5.497385204035682,0.32434617293148,500,8.992690086364746
372,132.53132003132063,0.32343168568837505,500,51.92729949951172
373,-30.53897760086255,0.3225202467360805,94,18.12859535217285
374,90.28158879622333,0.3216118459136269,500,85.30801391601562
375,100.4181686256796,0.3207064730939148,500,2.0232152938842773
376,52.75651580807655,0.31980411818360177,500,1.7685589790344238
377,0.541620381132617,0.31890477112298976,152,5.968677043914795
378,-18.564600920351282,0.3180084218859131,281,4.589418411254883
379,41.66295806913581,0.31711506047962673,500,12.39186954498291
380,107.66830217581861,0.31622467694469464,500,4.4509077072143555
381,57.24535339852173,0.315337261354879,500,8.039643287658691
382,69.94925502108964,0.3144528038170294,500,11.529173851013184
383,106.88552357056294,0.31357129447097265,500,7.816051006317139
384,91.51449051424723,0.31269272348940275,500,3.9383397102355957
385,52.95086028849985,0.3118170810777714,500,81.65131378173828
386,136.60675129639847,0.3109443574741788,500,3.5817277431488037
387,16.19117174514508,0.3100745429492649,500,2.51444935798645
388,51.51026725797474,0.30920762780610067,500,94.90493774414062
389,-35.12326297215924,0.30834360238008035,500,8.782407760620117
390,34.21146022924843,0.30748245703881344,500,46.69099044799805
391,53.336382266904494,0.30662418218201737,500,1.9056785106658936
392,72.07617300511711,0.30576876824141064,500,3.3909575939178467
393,59.48235613522072,0.30491620568060596,500,2.450342893600464
394,37.44938543216736,0.30406648499500394,500,18.268625259399414
395,-14.379166476265738,0.30321959671168724,402,20.234371185302734
396,114.12246948344392,0.30237553138931494,500,24.614280700683594
397,72.35084820115135,0.3015342796180172,500,2.4483914375305176
398,119.42609828948783,0.3006958320192905,500,70.75996398925781
399,106.48211512305309,0.29986017924589287,500,5.288670539855957
400,10.550211497825682,0.2990273119817399,500,4.668684959411621
401,55.30930993885334,0.29819722094180073,500,1.8482677936553955
402,65.14860518831024,0.2973698968719947,500,31.804746627807617
403,87.33516158356832,0.29654533054908805,500,6.360837936401367
404,53.55707369854221,0.2957235127805911,500,12.35560417175293
405,28.032157856551198,0.2949044344046558,500,4.384617328643799
406,92.49731396877101,0.2940880862899736,500,12.863687515258789
407,5.773754015461622,0.2932744593356737,500,2.0990262031555176
408,65.52470083658869,0.29246354447122147,500,4.915205001831055
409,78.32055337385032,0.2916553326563174,500,2.4407801628112793
410,31.128292235599456,0.2908498148807963,500,20.963459014892578
411,70.22025444405737,0.290046982164527,500,9.229634284973145
412,91.55713836361323,0.2892468255573119,500,3.3040385246276855
413,79.73218270708385,0.28844933613878754,500,54.973350524902344
414,61.05314285021887,0.2876545050183249,500,10.302499771118164
415,22.854718585094048,0.2868623233349305,267,2.925128698348999
416,40.12713257006392,0.2860727822571474,500,1.4338641166687012
417,120.77613712638505,0.2852858729829569,500,15.281442642211914
418,76.65443761768624,0.28450158673968035,500,8.794116973876953
419,68.7310909096741,0.2837199147838814,500,14.11088752746582
420,32.76090141862371,0.2829408484012685,500,27.120059967041016
421,53.894494868013005,0.28216437890659757,500,2.0912888050079346
422,135.4118061614878,0.2813904976435756,500,11.506071090698242
423,47.000675286117115,0.2806191959847637,500,2.733330249786377
424,32.188336090179575,0.27985046533148117,500,40.28841018676758
425,18.848393894731355,0.2790842971137096,500,6.012103080749512
426,63.45731113959955,0.2783206827899972,500,9.379072189331055
427,65.62637663870667,0.2775596138473639,500,4.442693710327148
428,-53.51334643794448,0.276801081801206,136,49.7692756652832
429,77.01244030858646,0.27604507819520196,500,16.794631958007812
430,86.92305118687122,0.27529159460121794,500,4.211398124694824
431,48.81678872773387,0.27454062261921386,500,2.458054542541504
432,22.985135035665213,0.27379215387714984,500,1.7198408842086792
433,65.7504682438636,0.27304618003089265,500,1.7504189014434814
434,240.73376720011282,0.272302692764123,488,4.123183727264404
435,119.6019536045443,0.2715616837882426,500,1.2038140296936035
436,19.351689550684497,0.27082314484228176,500,50.790496826171875
437,124.82295040107277,0.2700870676928075,500,16.296510696411133
438,110.78174054765272,0.26935344413383144,500,7.999662399291992
439,141.22128279737785,0.2686222659867187,500,7.548276901245117
440,80.06883656864561,0.2678935251000963,500,1.4968681335449219
441,49.24522797430049,0.2671672133497626,500,6.343340873718262
442,58.4814928444482,0.26644332263859677,500,3.5969388484954834
443,21.39525599765505,0.2657218448964681,500,2.009773015975952
444,83.09312626254382,0.26500277208014655,500,2.086085557937622
445,37.56173973914085,0.26428609617321275,500,5.861124515533447
446,68.71898353324262,0.26357180918596873,500,3.9125328063964844
447,74.05470519902316,0.26285990315534885,500,1.911842703819275
448,66.56763326801507,0.262150370144831,500,2.9919092655181885
449,47.56874134524112,0.26144320224434825,500,2.2132978439331055
450,65.86106688793248,0.2607383915702004,500,11.848697662353516
451,78.68615081171413,0.2600359302649664,500,2.2910349369049072
452,31.18464171888024,0.2593358104974165,500,7.230616569519043
453,89.44284023724421,0.2586380244624251,500,34.99419021606445
454,105.6335547991444,0.2579425643808837,500,3.3821561336517334
455,139.154637780527,0.2572494224996141,500,2.291551113128662
456,3.618427307579209,0.25655859109128204,500,1.428788423538208
457,-24.643840556246246,0.2558700624543111,161,10.570903778076172
458,57.07825901635268,0.25518382891279673,500,17.86546516418457
459,153.3908619654704,0.2544998828164207,500,7.434456825256348
460,84.59846834288555,0.25381821654036596,500,4.1628923416137695
461,91.41142337259865,0.2531388224852314,500,6.389928340911865
462,77.17355812877184,0.25246169307694727,500,3.0146360397338867
463,78.03071466423775,0.2517868207666908,500,2.726315498352051
464,30.30941961108138,0.2511141980308018,500,10.96965217590332
465,77.1825251050959,0.25044381737069915,500,18.776519775390625
466,119.90418157341371,0.24977567131279682,500,1.771249532699585
467,61.10637672811008,0.24910975240842084,500,2.1337668895721436
468,55.8585618042641,0.2484460532337261,500,3.0279288291931152
469,122.43552369089343,0.2477845663896137,500,2.526343822479248
470,130.04880170307348,0.2471252845016483,500,1.8237205743789673
471,32.961180263209656,0.24646820021997615,500,15.388436317443848
472,90.32682968127908,0.24581330621924288,500,34.63669967651367
473,101.74663882710341,0.24516059519851208,500,2.064445972442627
474,93.6637660942556,0.2445100598811837,500,1.1303354501724243
475,110.4850075101093,0.2438616930149131,500,2.1601057052612305
476,151.55738402708488,0.24321548737153004,500,9.0582914352417
477,92.13071402859741,0.24257143574695827,500,33.13161087036133
478,23.7495938053936,0.2419295309611351,500,98.9752197265625
479,71.5166072863541,0.2412897658579313,500,1.8920128345489502
480,80.72479786782581,0.24065213330507151,500,2.200442314147949
481,120.91408865096413,0.24001662619405462,500,7.427536487579346
482,125.3300528749163,0.23938323744007445,500,1.2848275899887085
483,72.76888983849632,0.23875195998194088,500,2.8917417526245117
484,102.93230081019175,0.23812278678200108,500,4.048773765563965
485,59.225042429323146,0.23749571082606108,500,28.46113395690918
