episode,reward,epsilon,steps,loss
51,-440.2074298183829,0.8485831690105057,98,0.0
52,-398.75508151386487,0.845921225113804,71,0.0
53,-252.70938239726613,0.8432681543634246,68,0.0
54,-100.6661976936898,0.8406239271822132,66,0.0
55,-146.6603403545206,0.8379885140916059,106,0.0
56,-341.1409896259176,0.8353618857113005,118,0.0
57,-167.8357091287775,0.8327440127589295,77,0.0
58,-386.97013475654825,0.8301348660497331,89,0.0
59,-79.35230262410062,0.8275344164962339,58,0.0
60,-397.4039541550791,0.8249426351079132,84,0.0
61,-265.3507200205444,0.8223594929908868,70,0.0
62,-269.35775537006805,0.8197849613475839,90,0.0
63,-349.03963287266396,0.8172190114764253,80,0.0
64,-134.3815912573401,0.8146616147715039,81,0.0
65,-126.68492434571925,0.8121127427222655,62,0.0
66,-198.9157375776344,0.8095723669131913,90,0.0
67,-394.4009233643736,0.8070404590234808,92,0.0
68,-114.74125491024446,0.8045169908267358,54,0.0
69,-217.58782632675593,0.8020019341906467,79,0.0
70,-218.0725154008851,0.7994952610766779,108,0.0
71,-464.4412155493646,0.7969969435397556,82,0.0
72,9.875811722828885,0.7945069537279564,86,0.0
73,-483.63696392680606,0.7920252638821966,96,0.0
74,-127.14264532138607,0.7895518463359227,60,0.0
75,-323.6124259133666,0.787086673514803,109,0.0
76,-132.5723160348304,0.7846297179364203,60,0.0
77,-106.37390403838137,0.7821809522099656,111,0.0
78,-136.54063930912167,0.7797403490359324,80,0.0
79,-445.6922665041121,0.7773078812058126,95,0.0
80,-439.16271601245955,0.7748835216017933,70,0.0
81,-297.2646906813146,0.772467243196454,101,0.0
82,-342.6661391331834,0.7700590190524658,66,0.0
83,-477.31801504686695,0.7676588223222909,77,0.0
84,-377.6736421508771,0.7652666262478832,72,0.0
85,-261.28275848388023,0.7628824041603903,76,0.0
86,-236.3883124593318,0.7605061294798557,67,0.0
87,-127.90442878095521,0.7581377757149229,80,0.0
88,-368.4090775128825,0.7557773164625399,90,0.0
89,-638.7063767842315,0.7534247254076647,86,0.0
90,-97.19358639519423,0.7510799763229725,75,0.0
91,-136.66032667641633,0.7487430430685627,60,0.0
92,-455.49101709356876,0.7464138995916675,94,0.0
93,-250.5754308731294,0.7440925199263619,73,0.0
94,-260.2246060694,0.741778878193274,60,0.0
95,-298.72399493659157,0.7394729485992965,61,0.0
96,-487.4230466170794,0.7371747054372988,86,0.0
97,-131.73850907755906,0.7348841230858412,57,0.0
98,-375.5471903533691,0.7326011760088884,69,0.0
99,32.80811016912574,0.7303258387555255,92,0.0
100,-220.89471945969015,0.7280580859596737,70,0.0
101,-249.770501804524,0.7257978923398081,78,0.0
102,-214.43611608179913,0.7235452326986753,82,0.0
103,-335.73495251003266,0.7213000819230131,76,0.0
104,-230.83107233546124,0.7190624149832697,80,0.0
105,-308.02885277525763,0.7168322069333255,98,0.0
106,-450.38724691959817,0.7146094329102144,104,0.0
107,-313.13572242524907,0.712394068133847,89,0.0
108,-460.907599947517,0.7101860879067342,102,0.0
109,-486.3626709419106,0.7079854676137117,79,0.0
110,-333.5120492164324,0.705792182721666,56,0.0
111,-589.5004303618555,0.7036062087792604,89,201.3612518310547
112,-90.72328624497942,0.7014275214166629,90,476.956298828125
113,-96.0222825899518,0.699256096345274,73,316.196533203125
114,-56.09334432357784,0.6970919093574564,136,154.6291961669922
115,-406.98727404717647,0.6949349363262648,89,8.803548812866211
116,-291.3430511232368,0.6927851532051772,77,6.570549488067627
117,-109.89564477840055,0.6906425360278267,108,162.35870361328125
118,-391.5196174601131,0.688507060907734,117,10.21451187133789
119,-255.17861618237586,0.6863787040380415,81,19.373600006103516
120,-121.29290107557779,0.684257441691248,62,8.575502395629883
121,-113.437482829659,0.6821432502189438,65,161.37969970703125
122,-92.74020167204424,0.6800361060515474,92,269.1106262207031
123,-165.81872868316162,0.6779359856980423,59,6.900050163269043
124,-134.0618140529586,0.6758428657457154,110,114.1493911743164
125,-123.53054497185906,0.6737567228598963,59,12.280906677246094
126,-100.8415305697067,0.6716775337836967,152,12.427139282226562
127,-263.89257587303945,0.669605275337751,156,424.3271484375
128,-402.5957095373166,0.6675399244199586,147,6.535128593444824
129,-206.64545914092372,0.6654814580052254,177,126.59779357910156
130,-217.9126498669505,0.663429853145208,111,127.15789031982422
131,-296.2953181894296,0.6613850869680573,115,73.53964233398438
132,-198.49670603603965,0.6593471366781638,146,97.31839752197266
133,-91.20521186920763,0.6573159795559033,80,89.55968475341797
134,-487.97204989319033,0.6552915929573836,95,5.787748336791992
135,-95.1886514622593,0.6532739543141923,134,6.913442611694336
136,-292.83336254573317,0.651263041133145,155,9.666053771972656
137,-125.0266588245942,0.6492588309960345,87,113.82917022705078
138,-27.582369279139883,0.6472613015593811,125,49.84022521972656
139,-189.90255150670723,0.6452704305541832,120,104.53433227539062
140,-176.42623244719564,0.6432861957856693,99,110.98724365234375
141,-200.30753666534378,0.6413085751330504,177,4.653862476348877
142,-160.74081897386526,0.6393375465492735,78,8.616350173950195
143,-157.98051463862708,0.637373088060776,157,3.2814111709594727
144,-71.01637606274116,0.6354151777672401,165,110.166748046875
145,-143.88074341600205,0.6334637938413493,113,127.60365295410156
146,-108.28837771202858,0.6315189145285448,102,83.67938995361328
147,-111.26352387530825,0.629580518146783,94,5.062888145446777
148,-95.42883628365125,0.6276485830862937,133,5.3247833251953125
149,-136.09201286591593,0.6257230878093394,110,138.763427734375
150,-207.26733905088605,0.6238040108499749,182,4.2936248779296875
151,-73.76474217843726,0.6218913308138083,142,166.97203063964844
152,-466.99057919244365,0.6199850263777623,187,3.1325249671936035
153,-63.5171685020789,0.6180850762898364,190,44.994483947753906
154,-213.0685699695152,0.6161914593688703,121,6.067961692810059
155,-283.4088708542565,0.6143041545043074,161,54.125328063964844
156,-115.7855851325549,0.6124231406559597,114,17.059804916381836
157,-274.56268939285474,0.6105483968537732,193,72.53330993652344
158,-154.60774480082182,0.6086799021975939,143,2.535841464996338
159,42.16711638040351,0.6068176358569353,152,4.1866254806518555
160,-47.70773130559375,0.6049615770707455,110,1.8868874311447144
161,-182.11423239742368,0.6031117051471764,168,3.3192920684814453
162,-192.51019448143128,0.6012679994633524,116,7.252627372741699
163,-119.14315547492991,0.5994304394651412,165,3.8266024589538574
164,-69.48009388075498,0.5975990046669241,133,2.3766908645629883
165,-251.32448608682586,0.5957736746513677,127,6.723082542419434
166,-39.025574553539215,0.5939544290691964,163,2.1334619522094727
167,-66.24334732775071,0.5921412476389657,143,34.39192199707031
168,-313.2429482610145,0.5903341101468358,361,33.889739990234375
169,-231.1296183338478,0.5885329964463464,128,3.3480095863342285
170,-81.67802212754353,0.5867378864581919,112,9.626567840576172
171,-151.55794698118603,0.584948760169998,177,24.593019485473633
172,-188.59355083075383,0.583165597636098,137,6.675408363342285
173,-124.53076253938727,0.581388378977311,147,46.952938079833984
174,-209.3397059132127,0.5796170843807199,137,69.75875854492188
175,-186.68955833008573,0.5778516940994508,162,12.976398468017578
176,-229.91270681519958,0.5760921884524527,149,8.515068054199219
177,-118.16130033046333,0.5743385478242778,96,34.144920349121094
178,-198.02195103381723,0.5725907526648636,174,6.607482433319092
179,-101.02843624961864,0.570848783489314,134,75.96419525146484
180,-85.49393912760601,0.569112620877683,95,10.559968948364258
181,-130.46876448513913,0.5673822454747574,158,258.5235595703125
182,-250.16680783430758,0.5656576379898415,147,3.6826653480529785
183,-118.31060235224169,0.563938779196542,338,39.27470397949219
184,-62.814099946574295,0.5622256499325535,220,10.545025825500488
185,-105.62965613774735,0.560518231099445,115,32.260555267333984
186,-87.03288923732927,0.5588165036624468,124,12.514389038085938
187,-46.91058375153422,0.5571204486502387,163,28.932279586791992
188,-58.81283215101695,0.5554300471547379,236,5.328691482543945
189,-133.42605296046278,0.5537452803308888,147,8.951095581054688
190,-88.83891213612733,0.5520661293964525,148,15.135519027709961
191,-112.85975011511216,0.5503925756317977,199,7.161087989807129
192,-150.7223177270145,0.5487246003796916,126,90.83541870117188
193,-119.80627373004126,0.5470621850450926,152,38.469242095947266
194,-156.38023145291186,0.5454053110949423,188,10.329781532287598
195,-100.585398215448,0.5437539600579592,134,10.959659576416016
196,-216.0349092836659,0.5421081135244327,184,35.59895324707031
197,-203.82233958529105,0.5404677531460179,163,5.472376823425293
198,-30.816853994732313,0.5388328606355312,81,120.43123626708984
199,42.923464434297614,0.5372034177667461,300,2.246237277984619
200,-145.48051587580312,0.5355794063741902,217,4.781521320343018
201,-121.97514390335498,0.5339608083529429,252,50.76499938964844
202,-75.08186723010749,0.5323476056584331,105,1.8673268556594849
203,-85.81883459497368,0.5307397803062384,196,16.609073638916016
204,-139.97212875442807,0.5291373143718843,156,7.350198268890381
205,-78.084688051349,0.5275401899906447,183,2.3644773960113525
206,47.94407060271242,0.5259483893573426,500,11.65653133392334
207,-237.0722837859938,0.5243618947261515,199,18.15036392211914
208,-113.76231164695596,0.5227806884103976,143,16.012887954711914
209,-88.57952243064439,0.5212047527823629,468,4.86771297454834
210,-108.84760915218723,0.5196340702730884,216,8.93758773803711
211,-117.483168691429,0.5180686233721781,268,87.1412582397461
212,-91.99609047241343,0.5165083946276041,115,8.189770698547363
213,-30.76312649671702,0.5149533666455121,176,111.93875885009766
214,-55.49075772356295,0.513403522090027,144,30.13205337524414
215,-53.2208729519911,0.5118588436830603,200,3.75192928314209
216,-217.45348754247613,0.5103193142041168,353,11.791301727294922
217,-38.68667505642458,0.508784916490103,147,1.677563190460205
218,74.66650069943236,0.507255633435136,500,8.773027420043945
219,-25.332590172409624,0.5057314479903522,153,5.517101287841797
220,-84.75154106196157,0.5042123431637177,108,2.891592025756836
221,-212.2350331396124,0.5026983020198386,171,5.9908552169799805
222,-34.408958468674825,0.5011893076797724,148,15.81702709197998
223,-85.62272827199426,0.49968534332083986,100,4.421825885772705
224,-135.91164421519926,0.49818639217643707,150,71.62718200683594
225,-23.899417204368703,0.49669243753584896,149,116.53756713867188
226,-89.23763641176758,0.4952034627440628,196,48.518558502197266
227,-45.700270873012286,0.49371945120158256,187,5.846724510192871
228,-166.01798157445225,0.49224038636424394,210,2.974799156188965
229,2.616465878701277,0.4907662517430298,143,33.459144592285156
230,-121.63061275291852,0.4892970309038864,172,7.293834209442139
231,-139.81684389194015,0.4878327074675401,153,57.199012756347656
232,-89.20611182178001,0.48637326510931495,206,3.413900852203369
233,-59.57836953974062,0.48491868755895057,167,27.85975456237793
234,-175.6602193890875,0.4834689586004207,224,306.93267822265625
235,-84.7235083084888,0.48202406207175263,153,2.4199347496032715
236,-31.309423463825695,0.4805839818648468,95,2.1725738048553467
237,-80.96682005663055,0.4791487019252973,224,8.089332580566406
238,-32.09255100276863,0.47771820625221295,188,3.512824773788452
239,-67.41553133051785,0.4762924788980389,112,5.680765151977539
240,-46.68410085087716,0.47487150396837874,161,2.8698089122772217
241,-211.2574899687363,0.4734552656218175,266,4.701173305511475
242,36.890308666581646,0.47204374806974475,500,2.8727900981903076
243,-123.26679317543821,0.4706369355761789,293,30.348588943481445
244,-90.56852700536908,0.46923481245759163,116,12.353326797485352
245,-15.43844772672901,0.467837363082733,170,50.635311126708984
246,-0.4680107324666807,0.4664445718724572,166,3.8773269653320312
247,-55.77326287610576,0.465056423299549,86,39.87333679199219
248,-8.16568428222125,0.4636729018885505,252,3.6099090576171875
249,-24.792618743007978,0.46229399221558864,218,7.7437944412231445
250,-38.548778632594356,0.46091967890820335,230,6.547886371612549
251,-37.13864116404866,0.459549946645176,500,6.469614028930664
252,-92.24944569409969,0.4581847801563588,390,7.394879341125488
253,10.214271155747511,0.45682416422250427,126,5.821310043334961
254,-135.79574410718078,0.45546808367509595,386,27.815876007080078
255,50.12326580852659,0.454116523396179,500,24.34674072265625
256,29.82568086369727,0.4527694683181917,500,13.380282402038574
257,19.39139137943944,0.4514269034237977,239,404.46881103515625
258,-135.80312306604574,0.4500888137457184,165,7.319464683532715
259,-34.09277114861409,0.44875518436656603,107,63.56471633911133
260,-67.73816550153889,0.44742600041867747,214,5.277310848236084
261,43.09927017681031,0.44610124708394855,500,20.038589477539062
262,-17.79758897471277,0.4447809095936687,500,88.30943298339844
263,-21.04850535340455,0.4434649732283565,157,2.9923315048217773
264,26.057570329932922,0.4421534233175953,500,49.85078811645508
265,4.363367093269403,0.44084624523987,293,4.465018272399902
266,21.50784013749076,0.43954342442240374,126,4.679657936096191
267,89.30840610964427,0.4382449463409957,500,49.9202995300293
268,-33.22365294403372,0.4369507965198591,94,73.5521469116211
269,-1.0892370735338428,0.43566096053145953,500,34.045555114746094
270,-92.20541935254018,0.43437542399635465,500,2.854140281677246
271,115.13447269869262,0.43309417258303345,500,17.143869400024414
272,-14.213916968749444,0.4318171920077567,212,12.991487503051758
273,-62.648849078632665,0.4305444680343975,76,80.90264892578125
274,-17.95316919641094,0.42927598647428283,222,4.167338848114014
275,-4.558933069585044,0.42801173318603525,500,3.6280314922332764
276,-134.0262362953788,0.42675169407541513,110,6.742475509643555
277,-4.273428786827353,0.42549585509516374,264,15.76716423034668
278,-143.47393047126053,0.42424420224484655,361,2.080801248550415
279,-96.16456110734617,0.42299672157069707,300,9.838875770568848
280,-146.4145483023617,0.4217533991654614,176,35.438385009765625
281,10.284334610346932,0.4205142211682432,155,7.419677734375
282,-10.236052303319,0.4192791737643491,454,3.9720025062561035
283,-56.03063815542464,0.4180482431851346,400,56.21388626098633
284,8.233474565863276,0.4168214157078508,416,3.118265151977539
285,-51.94786593482597,0.4155986776554913,392,4.770203590393066
286,113.75944683201388,0.41438001539663966,500,11.484879493713379
287,15.40358301210648,0.41316541534531753,161,7.994107723236084
288,-100.07158970346559,0.41195486396083314,330,5.495147705078125
289,-81.37929235613629,0.41074834774763036,149,11.534065246582031
290,-55.03232069334467,0.40954585325513826,227,9.119040489196777
291,55.81272139366,0.40834736707762115,500,3.2941343784332275
292,52.356232877175565,0.4071528758540291,500,11.639398574829102
293,-45.74452609717764,0.405962366267849,141,8.141047477722168
294,36.772690500742755,0.40477582504695614,500,18.899728775024414
295,14.434131475800442,0.40359323896346627,403,7.866715431213379
296,44.95813321555853,0.40241459483358805,500,2.7108049392700195
297,-73.57977045157408,0.4012398795174761,212,141.01226806640625
298,-43.87992131929884,0.40006907991908447,334,24.932661056518555
299,11.700780060759627,0.39890218298602087,260,7.7552032470703125
300,-42.221931424813604,0.3977391757094008,325,39.16432189941406
301,-4.103196686478711,0.3965800451237028,233,81.35636901855469
302,54.58379519476627,0.3954247783066238,500,167.7284698486328
303,4.039545240275061,0.39427336237893507,439,16.50914192199707
304,3.948673263492527,0.3931257845043386,500,9.465272903442383
305,18.214247463881943,0.3919820318893241,500,14.429019927978516
306,-64.78552794005633,0.39084209178302637,314,1.7933930158615112
307,-53.77174335396052,0.3897059514770829,500,20.811317443847656
308,68.42950876592228,0.38857359830549265,500,39.35283660888672
309,0.23152333280234383,0.38744501964447436,500,4.835751056671143
310,-81.51957991522045,0.3863202029123261,161,16.950822830200195
311,-64.454166888884,0.38519913556928503,123,65.38365173339844
312,17.004416619403813,0.38408180511738743,168,100.65689849853516
313,34.73526451530399,0.3829681991003295,500,5.131892681121826
314,107.82568999877333,0.38185830510332835,500,3.7238073348999023
315,66.59144100086833,0.38075211075298393,500,19.70249366760254
316,82.73898861859468,0.3796496037171406,500,4.558363437652588
317,8.411262646625865,0.37855077170475016,500,54.69593048095703
318,15.022718558686972,0.37745560246573434,500,16.87135887145996
319,79.4017983975439,0.37636408379084857,500,13.20275592803955
320,-11.591039800484165,0.3752762035115457,500,1.873925805091858
321,33.7347288577601,0.3741919494998406,500,13.388615608215332
322,-106.81171603979419,0.37311130966817446,127,121.329345703125
323,32.45305718844318,0.37203427196928057,500,13.38012981414795
324,-43.80336978534265,0.37096082439604966,208,4.700109958648682
325,37.87988281499182,0.3698909549813962,500,3.8179779052734375
326,89.756682478673,0.36882465179812485,500,3.0078964233398438
327,23.088045807351193,0.36776190295879774,500,42.625030517578125
328,2.332633293629982,0.36670269661560173,135,3.0022006034851074
329,-64.93196291434757,0.3656470209602164,178,11.72264575958252
330,-65.95252202074433,0.3645948642236823,223,41.9195671081543
331,-0.4299502980076686,0.36354621467627,500,10.886194229125977
332,107.4514869386326,0.3625010606273491,500,37.1001091003418
333,62.90125779987264,0.36145939042525793,500,22.23099136352539
334,23.73839720821535,0.36042119245717374,500,5.186298847198486
335,46.79649448953924,0.35938645514898315,500,158.67532348632812
336,-24.95033141107477,0.3583551669651532,303,66.7865219116211
337,-18.057413296896204,0.35732731640860266,500,5.411215305328369
338,107.83554163128666,0.35630289202057397,500,2.291280508041382
339,-118.5682091995083,0.3552818823805054,303,3.0176920890808105
340,-113.54980066445529,0.3542642761059037,285,5.058652877807617
341,139.44150400255558,0.35325006185221736,500,91.31563568115234
342,-61.848430238232126,0.35223922831271,214,2.1227622032165527
343,113.57744057268265,0.3512317642183343,500,116.59357452392578
344,64.21183749088743,0.3502276583376065,500,16.06846046447754
345,28.475882714182074,0.34922689947648117,500,3.838125705718994
346,69.02115474922591,0.3482294764782262,500,3.1333389282226562
347,43.51048230032822,0.3472353782232988,223,4.862883567810059
348,66.04419331015585,0.34624459362922116,500,19.402729034423828
349,83.79589777000311,0.3452571116504571,500,104.96770477294922
350,50.65370145251123,0.3442729212782889,500,26.382963180541992
351,19.003913056871138,0.3432920115406946,500,3.0224032402038574
352,14.562208187602037,0.3423143715022256,500,3.0933666229248047
353,82.19005665029839,0.34133999026388484,500,9.001873016357422
354,16.48529582303,0.34036885696300523,500,5.169517993927002
355,65.00541075780778,0.33940096077312853,500,4.553065299987793
356,61.970665096062255,0.3384362909038848,500,2.0873727798461914
357,138.9847309027338,0.3374748366008718,500,10.100104331970215
358,41.24763373200304,0.33651658714553556,500,14.835748672485352
359,68.30171854737421,0.33556153185505044,500,23.39016342163086
360,20.45498917305944,0.3346096600822003,500,26.692720413208008
361,-35.48464965396968,0.3336609612152596,436,4.138278961181641
362,97.40691595315045,0.3327154246778754,500,50.5468635559082
363,77.40966291076136,0.33177303992894913,500,7.277785301208496
364,31.88344631001454,0.3308337964625193,500,216.1753387451172
365,25.998392132632613,0.3298976838076442,500,8.514267921447754
366,74.20660204557205,0.3289646915282854,500,4.667838096618652
367,25.95315041129632,0.3280348092231911,500,2.219571828842163
368,-58.217792499669756,0.32710802652578047,182,15.4840726852417
369,-72.74678972271394,0.3261843331040279,96,111.69548797607422
370,32.588212875948585,0.3252637186603478,500,38.778343200683594
371,73.03494607141445,0.32434617293148,500,3.2348365783691406
372,146.7798818389829,0.32343168568837505,500,8.81828784942627
373,-34.67635010981803,0.3225202467360805,484,14.716264724731445
374,85.40428045632972,0.3216118459136269,500,5.469818115234375
375,51.35748949562998,0.3207064730939148,500,3.79408597946167
376,41.95920372732922,0.31980411818360177,500,3.5060172080993652
377,48.08030248711453,0.31890477112298976,500,7.541370391845703
378,48.61511989351792,0.3180084218859131,500,3.696747064590454
379,63.32895782418727,0.31711506047962673,500,2.736821174621582
380,128.00808685616659,0.31622467694469464,500,9.900849342346191
381,6.21217490930686,0.315337261354879,500,24.805431365966797
382,8.025715831219102,0.3144528038170294,166,4.667192459106445
383,-21.40985151847635,0.31357129447097265,500,15.44384765625
384,80.94089230340501,0.31269272348940275,500,13.737709999084473
385,47.355799383470924,0.3118170810777714,500,6.777402877807617
386,36.1880022655058,0.3109443574741788,500,2.485851287841797
387,45.16849522709359,0.3100745429492649,500,10.368368148803711
388,44.560088517134126,0.30920762780610067,500,8.123723030090332
389,74.28346191919775,0.30834360238008035,500,2.3124215602874756
390,-3.306952728749323,0.30748245703881344,229,3.610652446746826
391,40.66124347216825,0.30662418218201737,500,4.6190643310546875
392,70.11388134715146,0.30576876824141064,500,6.401315689086914
393,43.25842503267025,0.30491620568060596,500,46.84727478027344
394,86.42547345949406,0.30406648499500394,500,3.2418384552001953
395,-77.03975805263161,0.30321959671168724,195,5.234378814697266
396,-14.05432622429467,0.30237553138931494,458,4.028383255004883
397,27.950924364380583,0.3015342796180172,192,2.945552349090576
398,26.916990761121696,0.3006958320192905,249,1.5289074182510376
399,93.34532617901431,0.29986017924589287,500,2.2449615001678467
400,144.45748102142866,0.2990273119817399,500,45.42381286621094
401,71.35584984284027,0.29819722094180073,500,5.8255109786987305
402,-20.13947627932866,0.2973698968719947,287,9.109176635742188
403,50.200367453210525,0.29654533054908805,500,62.188148498535156
404,91.23314474660316,0.2957235127805911,500,7.669652938842773
405,69.47616973069577,0.2949044344046558,500,4.40706729888916
406,106.09975384036066,0.2940880862899736,500,33.344505310058594
407,53.53825798833328,0.2932744593356737,500,2.0340306758880615
408,82.37802812973906,0.29246354447122147,500,10.343297004699707
409,70.81179911554223,0.2916553326563174,500,4.330005168914795
410,108.66992256919977,0.2908498148807963,500,15.480132102966309
411,52.89491837290224,0.290046982164527,500,6.551084995269775
412,48.905241084978776,0.2892468255573119,500,4.906483173370361
413,3.0359853076210044,0.28844933613878754,156,54.50879669189453
414,66.98309109964188,0.2876545050183249,500,4.98360538482666
415,46.991719754203345,0.2868623233349305,500,4.199453830718994
416,24.897775763521494,0.2860727822571474,500,1.8850204944610596
417,50.582102087989526,0.2852858729829569,500,12.973906517028809
418,60.26067907769021,0.28450158673968035,500,2.1218628883361816
419,74.39563343497247,0.2837199147838814,500,2.3769750595092773
420,49.32868751034411,0.2829408484012685,500,23.622509002685547
421,36.02146298177152,0.28216437890659757,179,12.413725852966309
422,27.42401280899534,0.2813904976435756,500,5.663828372955322
423,31.716862653047258,0.2806191959847637,370,1.5751302242279053
424,93.23826879852982,0.27985046533148117,500,27.2098445892334
425,75.112912806847,0.2790842971137096,500,3.4060235023498535
426,-53.9068437990985,0.2783206827899972,201,6.089112281799316
427,-48.286484285011696,0.2775596138473639,190,2.0543432235717773
428,91.49707859437984,0.276801081801206,500,56.60833740234375
429,-14.481998617568602,0.27604507819520196,500,43.429893493652344
430,40.36613087879154,0.27529159460121794,500,6.0223164558410645
431,44.66532992832832,0.27454062261921386,500,4.373089790344238
432,72.33104601933712,0.27379215387714984,500,26.784936904907227
433,82.76370684378777,0.27304618003089265,500,8.124138832092285
434,16.008886309399706,0.272302692764123,500,3.682030200958252
435,9.342006454292688,0.2715616837882426,500,35.850372314453125
436,60.72489376268484,0.27082314484228176,500,2.4733667373657227
437,11.784671850818112,0.2700870676928075,500,6.153888702392578
438,89.57473521699929,0.26935344413383144,500,2.8653788566589355
439,17.46238113014844,0.2686222659867187,500,24.874847412109375
440,37.09499597138469,0.2678935251000963,500,3.508293628692627
441,56.116456069567526,0.2671672133497626,500,2.0297298431396484
442,70.83891572710952,0.26644332263859677,500,6.418828010559082
443,81.835410587437,0.2657218448964681,500,2.170478343963623
444,76.36321831804246,0.26500277208014655,500,1.1882050037384033
445,67.96829447702169,0.26428609617321275,500,3.4419498443603516
446,53.95838032390696,0.26357180918596873,500,3.3456192016601562
447,106.3135847308611,0.26285990315534885,500,1.4590072631835938
448,69.5856758284315,0.262150370144831,500,1.2794439792633057
449,76.86715062357848,0.26144320224434825,500,2.1146140098571777
450,53.82900885459445,0.2607383915702004,500,8.930167198181152
451,61.36253455588536,0.2600359302649664,500,3.2723007202148438
452,77.60685506256186,0.2593358104974165,500,1.4604078531265259
453,94.87431003675172,0.2586380244624251,500,6.631460666656494
454,39.90447470829419,0.2579425643808837,500,5.630052089691162
455,8.545977950679747,0.2572494224996141,500,2.697702407836914
456,71.7255766592351,0.25655859109128204,500,3.0790538787841797
457,82.55045234517267,0.2558700624543111,500,44.78783416748047
458,5.385615837215113,0.25518382891279673,124,4.717672348022461
459,40.207668152208946,0.2544998828164207,500,31.6669864654541
460,43.66374648773921,0.25381821654036596,500,173.9158172607422
461,60.96424855710101,0.2531388224852314,500,4.800514221191406
462,34.14858174035838,0.25246169307694727,500,3.4142627716064453
463,5.887964967412077,0.2517868207666908,500,1.1798436641693115
464,71.86943774499177,0.2511141980308018,500,3.382063150405884
465,80.78436594048267,0.25044381737069915,500,2.080997943878174
466,78.36475938962863,0.24977567131279682,500,10.28262710571289
467,92.24296351441316,0.24910975240842084,500,2.985929012298584
468,65.24092477687644,0.2484460532337261,500,2.6232123374938965
469,44.17589056071439,0.2477845663896137,500,1.8454935550689697
470,90.27893110679494,0.2471252845016483,500,1.5893852710723877
471,22.512226149931944,0.24646820021997615,500,104.08695983886719
472,6.887341284144213,0.24581330621924288,173,7.271899223327637
473,81.78997951827778,0.24516059519851208,500,1.8952269554138184
474,43.79488801049325,0.2445100598811837,500,1.855730652809143
475,89.46250050195236,0.2438616930149131,500,3.015815019607544
476,18.615278501502814,0.24321548737153004,500,1.1146292686462402
477,54.59809285731717,0.24257143574695827,500,5.011521339416504
478,37.68565254589847,0.2419295309611351,500,2.7831196784973145
479,85.91756812632744,0.2412897658579313,500,3.8620076179504395
480,23.341682035032246,0.24065213330507151,500,6.549389839172363
481,55.56934039593905,0.24001662619405462,500,3.5798747539520264
482,48.409815369827854,0.23938323744007445,500,1.7605658769607544
483,54.944526886908406,0.23875195998194088,500,4.11324405670166
484,39.13730932197099,0.23812278678200108,500,59.98746109008789
485,75.81186957141755,0.23749571082606108,500,3.921424627304077
