episode,reward,epsilon,steps,loss
43,-354.75618521633197,0.8702017355072935,96,0.0
44,-214.11227863989615,0.8674677297222692,118,0.0
45,-429.50063049231795,0.8647428372898616,93,0.0
46,-586.1453601968647,0.8620270278322287,103,0.0
47,-84.65204511144415,0.859320271072788,86,0.0
48,-417.4184412032855,0.8566225368358786,107,0.0
49,-97.96363794912813,0.8539337950464257,117,0.0
50,-705.7017940244351,0.8512540157296044,110,0.0
51,-243.03328615619068,0.8485831690105057,73,0.0
52,28.925579540235304,0.845921225113804,77,0.0
53,-130.36995092424695,0.8432681543634246,80,0.0
54,-350.81225041796165,0.8406239271822132,88,0.0
55,-354.4143078268596,0.8379885140916059,74,0.0
56,-90.37143150040951,0.8353618857113005,81,0.0
57,-257.1429816816519,0.8327440127589295,67,0.0
58,-256.7052623130405,0.8301348660497331,65,0.0
59,-153.06212038014525,0.8275344164962339,125,0.0
60,-524.6351143346035,0.8249426351079132,103,0.0
61,-452.09353837687866,0.8223594929908868,80,0.0
62,-84.17055268153193,0.8197849613475839,64,0.0
63,-389.5401562141208,0.8172190114764253,99,0.0
64,-87.24276401556597,0.8146616147715039,74,0.0
65,-298.8835925072865,0.8121127427222655,103,0.0
66,-259.12617082850306,0.8095723669131913,102,0.0
67,-294.88815163121956,0.8070404590234808,78,0.0
68,-469.4050204754878,0.8045169908267358,108,0.0
69,-284.2744828025577,0.8020019341906467,118,0.0
70,-306.42856272032043,0.7994952610766779,110,0.0
71,-91.60528305803255,0.7969969435397556,73,0.0
72,-250.89876867230132,0.7945069537279564,113,0.0
73,-504.38068954525164,0.7920252638821966,92,0.0
74,-79.46227455128636,0.7895518463359227,105,0.0
75,-36.958901206606924,0.787086673514803,67,0.0
76,-116.50831981134858,0.7846297179364203,61,0.0
77,-344.1349029949152,0.7821809522099656,90,0.0
78,-111.18250514832005,0.7797403490359324,78,0.0
79,-122.2125860097908,0.7773078812058126,109,0.0
80,-78.43993367751231,0.7748835216017933,94,0.0
81,-115.23935417567662,0.772467243196454,84,0.0
82,-297.3801783141962,0.7700590190524658,120,0.0
83,-372.803625043073,0.7676588223222909,66,0.0
84,-44.69217177504797,0.7652666262478832,83,0.0
85,-396.279463710635,0.7628824041603903,88,0.0
86,-568.5042256511165,0.7605061294798557,91,0.0
87,-320.6181514067032,0.7581377757149229,80,0.0
88,-287.07804511856995,0.7557773164625399,93,0.0
89,-441.7091801227391,0.7534247254076647,99,0.0
90,-118.17107714066668,0.7510799763229725,66,0.0
91,-259.63854684707053,0.7487430430685627,75,0.0
92,-100.56479867464301,0.7464138995916675,80,0.0
93,-566.287157325468,0.7440925199263619,94,0.0
94,-460.35741565261617,0.741778878193274,93,0.0
95,-157.93970276913473,0.7394729485992965,69,0.0
96,-216.47400786401053,0.7371747054372988,103,0.0
97,-400.7179917686312,0.7348841230858412,92,0.0
98,-223.55575390517663,0.7326011760088884,73,0.0
99,-310.56602220334025,0.7303258387555255,61,0.0
100,-340.4797924929179,0.7280580859596737,104,0.0
101,-173.64636319808614,0.7257978923398081,93,0.0
102,-220.21897783021325,0.7235452326986753,89,0.0
103,-370.45896127016084,0.7213000819230131,83,0.0
104,-348.7512713143442,0.7190624149832697,67,0.0
105,-59.31131436255848,0.7168322069333255,72,0.0
106,-190.67299183419348,0.7146094329102144,110,0.0
107,-90.1928450459745,0.712394068133847,95,0.0
108,-162.39163033399754,0.7101860879067342,87,0.0
109,-471.7147257880762,0.7079854676137117,86,0.0
110,-505.21644895804707,0.705792182721666,82,324.4672546386719
111,-395.7242846372841,0.7036062087792604,140,161.92587280273438
112,-99.96119327648626,0.7014275214166629,75,309.8887939453125
113,-223.59291705299057,0.699256096345274,102,5.344568252563477
114,-43.41701488446373,0.6970919093574564,74,155.33355712890625
115,-103.8106285053112,0.6949349363262648,74,162.39332580566406
116,-330.51645609259134,0.6927851532051772,199,6.403530120849609
117,-225.45560073519366,0.6906425360278267,102,119.79275512695312
118,-126.68852051875245,0.688507060907734,204,8.957504272460938
119,-92.13802911712324,0.6863787040380415,69,5.574155807495117
120,-153.24175702845966,0.684257441691248,112,9.355586051940918
121,-167.42664657994752,0.6821432502189438,133,4.307446002960205
122,-225.1653631556332,0.6800361060515474,164,11.990726470947266
123,-275.89746932479113,0.6779359856980423,176,5.684763431549072
124,-298.8402598909033,0.6758428657457154,107,30.590442657470703
125,-278.39638752358553,0.6737567228598963,125,290.5892333984375
126,-411.53944152672136,0.6716775337836967,182,15.130539894104004
127,5.471461952119981,0.669605275337751,102,3.5936362743377686
128,-332.3088771548526,0.6675399244199586,97,3.9071497917175293
129,-98.22970311997562,0.6654814580052254,98,203.520751953125
130,-301.9179524678544,0.663429853145208,99,86.39148712158203
131,-265.42723904750324,0.6613850869680573,147,42.5599365234375
132,-136.10448793955183,0.6593471366781638,158,114.82870483398438
133,-82.44358778251083,0.6573159795559033,104,5.90197229385376
134,-30.526546346673413,0.6552915929573836,116,27.430805206298828
135,-153.3100404571125,0.6532739543141923,231,4.116852760314941
136,-309.0190356673305,0.651263041133145,119,5.2768120765686035
137,-185.2480222912247,0.6492588309960345,141,87.90234375
138,-107.63475924336213,0.6472613015593811,128,9.341139793395996
139,-252.86209511410192,0.6452704305541832,126,2.441408157348633
140,-113.20659580414512,0.6432861957856693,132,4.473580837249756
141,-86.66348560948607,0.6413085751330504,108,1.8240857124328613
142,-93.42082669817862,0.6393375465492735,91,205.19065856933594
143,-382.02738596329294,0.637373088060776,112,31.10053062438965
144,-78.78614018209964,0.6354151777672401,104,3.0912179946899414
145,-37.16760743484245,0.6334637938413493,121,100.71649169921875
146,-68.17313866338854,0.6315189145285448,143,3.538403034210205
147,-331.38635302674925,0.629580518146783,92,89.33829498291016
148,-179.69051571211466,0.6276485830862937,141,2.927827835083008
149,-112.27102973966925,0.6257230878093394,100,41.00520706176758
150,-152.42149028694848,0.6238040108499749,202,10.897211074829102
151,-251.60463274398884,0.6218913308138083,118,60.581485748291016
152,-192.31548239629575,0.6199850263777623,118,128.64825439453125
153,-304.30717903565693,0.6180850762898364,127,65.3149642944336
154,-120.8235260667714,0.6161914593688703,155,3.6498162746429443
155,-108.22066029806074,0.6143041545043074,104,30.81829833984375
156,-46.45312487357005,0.6124231406559597,162,208.88111877441406
157,-247.34854817568552,0.6105483968537732,144,4.962890148162842
158,-141.07165176707412,0.6086799021975939,163,17.18114471435547
159,-3.6464504915455507,0.6068176358569353,133,3.206096887588501
160,-81.85705118449465,0.6049615770707455,193,51.31416320800781
161,-79.54927746767844,0.6031117051471764,176,20.310274124145508
162,-176.6041645571596,0.6012679994633524,137,77.12749481201172
163,-69.11259916242982,0.5994304394651412,174,6.048253059387207
164,-126.33252253798283,0.5975990046669241,171,9.784807205200195
165,-98.7386295764951,0.5957736746513677,167,30.101551055908203
166,-186.51135503247872,0.5939544290691964,113,2.4353532791137695
167,-233.936875470012,0.5921412476389657,135,30.346637725830078
168,-155.7450298883693,0.5903341101468358,120,18.590442657470703
169,-75.91894377468789,0.5885329964463464,265,4.825489521026611
170,-57.914826182302136,0.5867378864581919,135,6.206164360046387
171,-43.505523024129346,0.584948760169998,82,10.909733772277832
172,-135.45062770771142,0.583165597636098,112,14.148646354675293
173,-138.89270379239522,0.581388378977311,200,18.897991180419922
174,15.252252566481246,0.5796170843807199,178,11.535603523254395
175,-188.44867501759228,0.5778516940994508,142,10.546333312988281
176,-66.40358027468491,0.5760921884524527,204,5.619112014770508
177,-285.3652940102013,0.5743385478242778,108,48.84391784667969
178,-43.50328948347308,0.5725907526648636,153,5.843033313751221
179,-151.44874097449903,0.570848783489314,134,3.2220773696899414
180,-208.19767483622985,0.569112620877683,114,2.7489876747131348
181,-180.2420307952591,0.5673822454747574,124,4.896186351776123
182,-25.366497072857968,0.5656576379898415,133,107.27516174316406
183,-120.1934611344993,0.563938779196542,113,31.214506149291992
184,-80.10401674264459,0.5622256499325535,125,23.022228240966797
185,-141.9784657724149,0.560518231099445,101,44.51935577392578
186,-31.040999135416712,0.5588165036624468,93,113.65258026123047
187,-169.15530054826513,0.5571204486502387,221,13.23596477508545
188,-89.51237853140034,0.5554300471547379,136,39.89823913574219
189,-153.80663247128467,0.5537452803308888,109,108.92491149902344
190,-67.48550958961931,0.5520661293964525,89,4.04384708404541
191,-115.74173234948199,0.5503925756317977,129,22.852123260498047
192,-146.85191858730073,0.5487246003796916,114,6.1785993576049805
193,-105.2590045237841,0.5470621850450926,160,27.452865600585938
194,-114.490258114417,0.5454053110949423,121,3.9208126068115234
195,-105.55535877935924,0.5437539600579592,188,15.551604270935059
196,-150.07909180392323,0.5421081135244327,115,1.5966777801513672
197,-110.39702789082946,0.5404677531460179,125,2.436173439025879
198,-16.13487397118422,0.5388328606355312,160,4.0408525466918945
199,-104.42935037077297,0.5372034177667461,88,91.94766235351562
200,-81.18087970293634,0.5355794063741902,81,5.695577144622803
201,-83.60917622229626,0.5339608083529429,167,4.136580467224121
202,-149.21614370494234,0.5323476056584331,98,10.977972030639648
203,-236.86099006398143,0.5307397803062384,114,2.642913818359375
204,-64.6260684223669,0.5291373143718843,132,7.604439735412598
205,-56.54642397412138,0.5275401899906447,72,2.5757265090942383
206,-65.61343106732323,0.5259483893573426,151,102.32600402832031
207,-68.11177937445339,0.5243618947261515,139,32.87562942504883
208,-202.92568211576207,0.5227806884103976,116,9.38903522491455
209,-121.26209918526752,0.5212047527823629,134,3.8113296031951904
210,-73.1618576483772,0.5196340702730884,172,6.336394786834717
211,-85.41833562244817,0.5180686233721781,89,1.9986414909362793
212,-47.28807795961409,0.5165083946276041,167,54.81196212768555
213,-13.196293876008355,0.5149533666455121,164,12.519160270690918
214,-112.67161443081322,0.513403522090027,198,3.175008773803711
215,1.073464757324217,0.5118588436830603,156,28.123188018798828
216,-93.23763662069159,0.5103193142041168,109,52.490562438964844
217,-75.05827029532887,0.508784916490103,120,9.820263862609863
218,-120.86863648183845,0.507255633435136,152,2.4568119049072266
219,-63.593102965079,0.5057314479903522,177,18.159015655517578
220,12.885078071983344,0.5042123431637177,142,3.1912543773651123
221,-115.15285602337953,0.5026983020198386,164,3.986140489578247
222,-116.02825740177389,0.5011893076797724,101,11.511653900146484
223,26.109124090561153,0.49968534332083986,147,7.3029069900512695
224,-75.49277495354261,0.49818639217643707,230,2.1736135482788086
225,-22.244979532793778,0.49669243753584896,149,2.074439525604248
226,-187.4706520325584,0.4952034627440628,140,123.48995208740234
227,-98.013919868417,0.49371945120158256,243,30.724567413330078
228,-104.36612603661237,0.49224038636424394,191,12.861300468444824
229,-74.73464625847856,0.4907662517430298,304,13.472967147827148
230,-111.91935766518098,0.4892970309038864,457,26.09373664855957
231,12.869309466874967,0.4878327074675401,150,7.080491065979004
232,-52.9024099977624,0.48637326510931495,163,7.58159065246582
233,-32.72238350810113,0.48491868755895057,167,3.658435583114624
234,-49.863060411005094,0.4834689586004207,275,3.569780111312866
235,16.07715156493549,0.48202406207175263,132,12.1755952835083
236,-75.98119250269355,0.4805839818648468,165,5.562870979309082
237,74.62443549533378,0.4791487019252973,500,5.645100116729736
238,15.12014499285759,0.47771820625221295,140,23.916793823242188
239,-19.99605893594385,0.4762924788980389,256,42.483943939208984
240,-187.0924468415611,0.47487150396837874,336,62.206363677978516
241,-31.89232073959481,0.4734552656218175,185,3.9436049461364746
242,-105.92814595839015,0.47204374806974475,122,19.424074172973633
243,7.153710737178102,0.4706369355761789,191,15.430471420288086
244,10.00612286448434,0.46923481245759163,192,4.927016735076904
245,-10.837554425289937,0.467837363082733,134,4.379780292510986
246,-192.46568384311598,0.4664445718724572,163,73.10452270507812
247,-112.97870660025953,0.465056423299549,140,27.026111602783203
248,86.88448687180652,0.4636729018885505,500,2.4980862140655518
249,36.67564090677013,0.46229399221558864,203,22.424922943115234
250,-75.45172553432157,0.46091967890820335,111,15.905501365661621
251,-20.583406225793425,0.459549946645176,302,2.0858097076416016
252,-18.685696994483223,0.4581847801563588,213,17.94939422607422
253,-25.505536542547617,0.45682416422250427,138,8.367586135864258
254,-56.452237768478525,0.45546808367509595,357,55.413063049316406
255,-69.59376833149662,0.454116523396179,376,29.423446655273438
256,-75.48693720726163,0.4527694683181917,235,5.877255916595459
257,-142.0476617532255,0.4514269034237977,114,87.64527893066406
258,-129.26586707141064,0.4500888137457184,96,11.349014282226562
259,-140.6191596475239,0.44875518436656603,360,9.411690711975098
260,-186.08949979974733,0.44742600041867747,207,18.179563522338867
261,-50.91737370193528,0.44610124708394855,153,2.008253812789917
262,-7.669155510046816,0.4447809095936687,500,27.554847717285156
263,12.557763520133703,0.4434649732283565,500,97.50276947021484
264,-38.71441079250853,0.4421534233175953,160,6.860496520996094
265,26.57093579007837,0.44084624523987,500,3.542180061340332
266,-100.22066036567826,0.43954342442240374,190,17.227558135986328
267,-80.35410801672873,0.4382449463409957,164,50.309425354003906
268,-90.84567097148373,0.4369507965198591,286,2.959933280944824
269,29.929020691481238,0.43566096053145953,500,10.097061157226562
270,-31.293039392796985,0.43437542399635465,173,3.103257179260254
271,17.547116055270948,0.43309417258303345,186,9.934898376464844
272,-61.22401154555484,0.4318171920077567,119,61.63465118408203
273,-148.55026821560608,0.4305444680343975,138,271.38006591796875
274,-47.75934808860802,0.42927598647428283,106,8.749311447143555
275,-47.512680025788924,0.42801173318603525,500,121.53204345703125
276,-49.85370701632247,0.42675169407541513,114,196.2733154296875
277,-42.83164136194102,0.42549585509516374,196,6.7584686279296875
278,46.2274982534394,0.42424420224484655,500,2.950247287750244
279,-68.14609996130619,0.42299672157069707,106,15.525257110595703
280,-44.76899250086289,0.4217533991654614,276,66.29299926757812
281,-40.36846448825976,0.4205142211682432,190,5.578185558319092
282,-17.183905617862095,0.4192791737643491,133,16.262683868408203
283,24.91641827288338,0.4180482431851346,500,4.742910385131836
284,25.27284760567691,0.4168214157078508,500,10.686418533325195
285,-53.31139025378994,0.4155986776554913,402,20.445974349975586
286,6.740763869828783,0.41438001539663966,166,5.820084571838379
287,-25.660092044244536,0.41316541534531753,201,18.331745147705078
288,-76.47947762286287,0.41195486396083314,303,32.47721481323242
289,-128.44928896391733,0.41074834774763036,230,54.462303161621094
290,-75.6428322359827,0.40954585325513826,94,4.183412075042725
291,-118.03611538815787,0.40834736707762115,384,5.344902992248535
292,-69.11326902398548,0.4071528758540291,500,1.3942961692810059
293,-22.925648547614916,0.405962366267849,500,39.387054443359375
294,-44.34297429417289,0.40477582504695614,92,24.65843391418457
295,-183.46066616323466,0.40359323896346627,262,7.105726718902588
296,-158.6526631101853,0.40241459483358805,196,4.768863201141357
297,20.195404066836872,0.4012398795174761,500,2.7119314670562744
298,-34.34390499041349,0.40006907991908447,217,16.79348373413086
299,-113.04979928723114,0.39890218298602087,379,3.7795393466949463
300,14.304360976479728,0.3977391757094008,500,22.963321685791016
301,-122.62274661355912,0.3965800451237028,443,24.176284790039062
302,-24.556077235716515,0.3954247783066238,233,3.4093151092529297
303,34.52961346836552,0.39427336237893507,500,10.419042587280273
304,-105.73742753790424,0.3931257845043386,161,65.70681762695312
305,1.6374699508128332,0.3919820318893241,500,33.644710540771484
306,-10.66729063511572,0.39084209178302637,123,3.009194850921631
307,-45.72675084960257,0.3897059514770829,150,2.429270029067993
308,-57.02404122649842,0.38857359830549265,183,100.7411117553711
309,-53.771631575850954,0.38744501964447436,104,2.1649346351623535
310,-25.651449166296842,0.3863202029123261,456,8.346912384033203
311,5.613676167698009,0.38519913556928503,500,1.6503137350082397
312,-85.00953152919516,0.38408180511738743,164,5.540148735046387
313,-236.67927260894663,0.3829681991003295,243,85.831298828125
314,28.431149096987927,0.38185830510332835,500,75.29293823242188
315,-82.86936884466199,0.38075211075298393,139,4.280811786651611
316,-61.20528566518337,0.3796496037171406,111,4.263956069946289
317,-125.64265218861517,0.37855077170475016,182,3.3422675132751465
318,-60.10544099164162,0.37745560246573434,254,7.681280136108398
319,-11.079685972257634,0.37636408379084857,500,5.313704967498779
320,-32.79587089490926,0.3752762035115457,449,33.213932037353516
321,-145.97752626482585,0.3741919494998406,363,5.981656074523926
322,-39.317776761450816,0.37311130966817446,126,11.537420272827148
323,58.60962539435473,0.37203427196928057,500,4.475605010986328
324,-53.71371186283844,0.37096082439604966,443,43.033912658691406
325,-24.941876148087857,0.3698909549813962,268,87.91409301757812
326,-5.138538581773277,0.36882465179812485,500,13.872442245483398
327,61.89412780478321,0.36776190295879774,500,5.186916351318359
328,31.772358668089094,0.36670269661560173,500,23.809120178222656
329,43.39723572610561,0.3656470209602164,500,30.232927322387695
330,19.326066693349446,0.3645948642236823,129,13.135814666748047
331,-3.47626853168056,0.36354621467627,244,8.99330997467041
332,11.162881845597454,0.3625010606273491,128,3.8194808959960938
333,-42.49298944852195,0.36145939042525793,143,106.8663558959961
334,-84.30341038976772,0.36042119245717374,219,5.044466018676758
335,-3.334360958922539,0.35938645514898315,500,6.4389543533325195
336,-31.757082495545674,0.3583551669651532,100,5.775839328765869
337,7.652040321882926,0.35732731640860266,500,44.54176330566406
338,8.022310319699159,0.35630289202057397,500,6.317226409912109
339,54.88951790045354,0.3552818823805054,500,4.3073859214782715
340,-75.45829872325126,0.3542642761059037,205,4.418356418609619
341,24.7448093975119,0.35325006185221736,500,38.602294921875
342,12.901376198231686,0.35223922831271,500,5.441648006439209
343,-81.06253958509376,0.3512317642183343,99,2.2300641536712646
344,-15.145807314213798,0.3502276583376065,170,28.837814331054688
345,-135.41776292837565,0.34922689947648117,208,31.810306549072266
346,-27.803149181251143,0.3482294764782262,192,24.807891845703125
347,12.44038059961202,0.3472353782232988,500,3.4546213150024414
348,-32.31690660189119,0.34624459362922116,181,9.528870582580566
349,-58.14967301914097,0.3452571116504571,500,24.78987693786621
350,40.11820199476025,0.3442729212782889,500,35.310726165771484
351,-38.4802634581152,0.3432920115406946,202,3.4193930625915527
352,-61.45832846302103,0.3423143715022256,465,16.533493041992188
353,-59.77151248178781,0.34133999026388484,397,5.471944332122803
354,-19.46773256951981,0.34036885696300523,249,2.18230938911438
355,26.832782980330286,0.33940096077312853,500,9.622830390930176
356,20.003516517368755,0.3384362909038848,500,8.799237251281738
357,18.878211060582714,0.3374748366008718,500,9.699963569641113
358,16.793905084331143,0.33651658714553556,181,45.17067337036133
359,21.907390303363805,0.33556153185505044,500,6.79513692855835
360,51.76990549389329,0.3346096600822003,500,24.550270080566406
361,-40.069222824136745,0.3336609612152596,137,2.7723729610443115
362,5.45399451784018,0.3327154246778754,500,3.5263521671295166
363,-97.91889684676495,0.33177303992894913,121,2.637002944946289
364,-4.4477437030328915,0.3308337964625193,500,3.0841312408447266
365,24.51663259652633,0.3298976838076442,500,13.884845733642578
366,-105.03819620419425,0.3289646915282854,158,84.35062408447266
367,85.10078128502825,0.3280348092231911,500,29.789867401123047
368,-107.18894138848678,0.32710802652578047,348,34.4754638671875
369,96.84140415493889,0.3261843331040279,500,1.408226490020752
370,-40.125428258037516,0.3252637186603478,500,3.340019464492798
371,56.54895997881211,0.32434617293148,500,1.8262603282928467
372,56.22834570858397,0.32343168568837505,500,9.052546501159668
373,16.959149773386212,0.3225202467360805,500,9.121706008911133
374,58.52185968471485,0.3216118459136269,500,5.069846153259277
375,49.194719935608944,0.3207064730939148,500,17.22732162475586
376,40.106314334342564,0.31980411818360177,500,57.170555114746094
377,21.783750457726697,0.31890477112298976,500,20.45809555053711
378,81.1285321677114,0.3180084218859131,500,3.330979108810425
379,38.482255107719524,0.31711506047962673,500,6.4423017501831055
380,-15.18788606180776,0.31622467694469464,147,25.994735717773438
381,82.81424615573941,0.315337261354879,500,57.52724838256836
382,-17.804951185295177,0.3144528038170294,500,38.17138671875
383,33.469634649698364,0.31357129447097265,500,1.9554088115692139
384,25.749637470576296,0.31269272348940275,500,2.3820834159851074
385,52.77544715780955,0.3118170810777714,500,6.210398197174072
386,47.36753807812038,0.3109443574741788,500,6.548165798187256
387,59.384554716656524,0.3100745429492649,500,3.047790050506592
388,-11.604062122434927,0.30920762780610067,500,61.51690673828125
389,-63.43952936243598,0.30834360238008035,120,2.208163261413574
390,29.93877407208871,0.30748245703881344,500,3.1824049949645996
391,48.728738051884655,0.30662418218201737,500,34.49033737182617
392,5.217704003892581,0.30576876824141064,500,2.160167694091797
393,49.83766547505043,0.30491620568060596,500,26.236854553222656
394,55.89727600599002,0.30406648499500394,500,3.7234160900115967
395,59.024465524750546,0.30321959671168724,500,1.9327528476715088
396,68.83946555166257,0.30237553138931494,500,34.79700469970703
397,3.7716477325677937,0.3015342796180172,500,2.8245015144348145
398,9.73782143324368,0.3006958320192905,500,1.3276264667510986
399,0.6821085038703922,0.29986017924589287,500,30.808673858642578
400,21.765627225262147,0.2990273119817399,500,3.3025450706481934
401,35.568156663992205,0.29819722094180073,500,42.80059814453125
402,20.987948105254,0.2973698968719947,500,17.655366897583008
403,41.36702860381233,0.29654533054908805,500,3.6817102432250977
404,35.14044855743759,0.2957235127805911,500,15.713825225830078
405,87.71722188484799,0.2949044344046558,500,1.9564532041549683
406,80.09395003754368,0.2940880862899736,500,6.545288562774658
407,-80.09009530885425,0.2932744593356737,500,4.07095193862915
408,85.73716630898971,0.29246354447122147,500,3.1847360134124756
409,27.232306702687882,0.2916553326563174,500,3.698850393295288
410,52.2007619101271,0.2908498148807963,500,5.719815731048584
411,60.75433431097292,0.290046982164527,500,5.165863990783691
412,-1.5666980536796788,0.2892468255573119,500,2.673271894454956
413,52.08869855911389,0.28844933613878754,500,3.539226531982422
414,61.64170526736078,0.2876545050183249,500,14.157599449157715
415,-0.935244467807254,0.2868623233349305,500,2.898110866546631
416,92.66443159201054,0.2860727822571474,500,21.619237899780273
417,79.77934322028874,0.2852858729829569,500,21.883956909179688
418,36.802675514332776,0.28450158673968035,500,10.334880828857422
419,65.97130118407769,0.2837199147838814,500,2.6389966011047363
420,26.88222340553444,0.2829408484012685,500,93.33120727539062
421,27.80546803983117,0.28216437890659757,500,1.9701015949249268
422,16.068515419637894,0.2813904976435756,500,3.5348684787750244
423,62.93042083007496,0.2806191959847637,500,7.325878143310547
424,55.504259032977835,0.27985046533148117,500,2.3224730491638184
425,38.57336544293611,0.2790842971137096,500,5.208688735961914
426,60.609289918349546,0.2783206827899972,500,5.3797502517700195
427,38.940320453096824,0.2775596138473639,500,37.479225158691406
428,42.424266667423986,0.276801081801206,500,7.243926048278809
429,33.84044281540374,0.27604507819520196,500,2.694678544998169
430,10.465195990976504,0.27529159460121794,500,2.778909683227539
431,63.4408805213389,0.27454062261921386,500,4.278846263885498
432,77.25004681077372,0.27379215387714984,500,10.571273803710938
433,11.898073233465485,0.27304618003089265,500,5.5037312507629395
434,63.48896024968983,0.272302692764123,500,6.671597480773926
435,30.792943904803447,0.2715616837882426,500,2.7686641216278076
436,68.10484379059628,0.27082314484228176,500,2.2104859352111816
437,62.177468258971686,0.2700870676928075,500,2.1237106323242188
438,-22.82812545893053,0.26935344413383144,171,2.544443130493164
439,79.83839252829712,0.2686222659867187,500,9.624048233032227
440,45.244344085552775,0.2678935251000963,500,12.228994369506836
441,-104.0284426853979,0.2671672133497626,500,1.964970350265503
442,79.82178921726577,0.26644332263859677,500,68.04367065429688
443,22.62071354734631,0.2657218448964681,500,10.633808135986328
444,40.87187183445664,0.26500277208014655,500,1.516888976097107
445,10.093603615070304,0.26428609617321275,500,29.441848754882812
446,105.2337133824378,0.26357180918596873,500,2.0845115184783936
447,53.323992216765404,0.26285990315534885,500,11.269553184509277
448,28.444278362529722,0.262150370144831,500,1.497143030166626
449,-148.1147208435753,0.26144320224434825,204,24.363874435424805
450,22.927409025223298,0.2607383915702004,500,22.79509925842285
451,-81.35006466396698,0.2600359302649664,500,1.682315468788147
452,70.00858062068602,0.2593358104974165,500,1.6976263523101807
453,29.25016235559229,0.2586380244624251,500,1.4664549827575684
454,93.43370548925634,0.2579425643808837,500,5.6798248291015625
455,73.94569338423346,0.2572494224996141,500,1.2519477605819702
456,-16.367659876538575,0.25655859109128204,500,2.336488723754883
457,37.913123495931586,0.2558700624543111,500,2.1423215866088867
458,100.36218117863437,0.25518382891279673,500,1.4906703233718872
459,-168.7023264439443,0.2544998828164207,352,4.536402225494385
460,53.36773898191326,0.25381821654036596,500,46.979251861572266
461,69.11797542710666,0.2531388224852314,500,1.984222173690796
462,57.09467004586226,0.25246169307694727,500,2.475910186767578
463,31.974244680090894,0.2517868207666908,500,2.5760488510131836
464,50.12610204877244,0.2511141980308018,500,19.21344566345215
465,-61.53279810277682,0.25044381737069915,147,2.8050100803375244
466,26.017277269954903,0.24977567131279682,500,3.7715022563934326
467,36.30666038283833,0.24910975240842084,500,1.0100479125976562
468,90.09667784869725,0.2484460532337261,500,4.285737991333008
469,47.323047492469044,0.2477845663896137,500,2.295238494873047
470,38.55820216278736,0.2471252845016483,500,5.9248738288879395
471,75.33739613054854,0.24646820021997615,500,6.373208522796631
472,15.511882903597314,0.24581330621924288,500,1.0551040172576904
473,82.69217710129968,0.24516059519851208,500,4.049281120300293
474,56.197626211613404,0.2445100598811837,500,14.344612121582031
475,71.27591749225985,0.2438616930149131,500,1.912359356880188
476,80.1864276398023,0.24321548737153004,500,16.675615310668945
477,63.73188647493941,0.24257143574695827,500,4.981823444366455
478,76.77702353381883,0.2419295309611351,500,7.644132614135742
479,40.97857801709788,0.2412897658579313,500,20.558889389038086
480,76.91157561074822,0.24065213330507151,500,7.787796497344971
481,37.606390633092964,0.24001662619405462,500,53.099002838134766
482,96.20543649341226,0.23938323744007445,500,1.8982808589935303
483,49.68964931299512,0.23875195998194088,500,2.6986398696899414
